"Time","200","500","502","504"
2025-01-30 00:25:30,4.12,NaN,NaN,NaN
2025-01-30 00:26:00,3.54,NaN,NaN,NaN
2025-01-30 00:26:30,3.66,NaN,NaN,NaN
2025-01-30 00:27:00,3.68,NaN,NaN,NaN
2025-01-30 00:27:30,7.13,30.0,NaN,NaN
2025-01-30 00:28:00,5.33,30.0,NaN,NaN
2025-01-30 00:28:30,NaN,NaN,NaN,NaN
2025-01-30 00:29:00,NaN,NaN,NaN,NaN
2025-01-30 00:29:30,7.79,NaN,NaN,NaN
2025-01-30 00:30:00,7.66,NaN,NaN,NaN
2025-01-30 00:30:30,10.4,NaN,NaN,NaN
2025-01-30 00:31:00,7.15,NaN,NaN,NaN
2025-01-30 00:31:30,6.36,NaN,NaN,NaN
2025-01-30 00:32:00,8.77,NaN,NaN,NaN
2025-01-30 00:32:30,NaN,NaN,NaN,NaN
2025-01-30 00:33:00,NaN,NaN,NaN,NaN
2025-01-30 00:33:30,7.92,NaN,NaN,NaN
2025-01-30 00:34:00,5.27,NaN,NaN,NaN
2025-01-30 00:34:30,7.77,NaN,NaN,NaN
2025-01-30 00:35:00,7.54,NaN,NaN,NaN
2025-01-30 00:35:30,6.38,NaN,NaN,NaN
